;pv_mw;bess_mw;bess_h;contract_share;target_IRR;required_PPA_eur_MWh;final_IRR;NPV_at_target_IRR_kEUR;avg_revenue_at_required_PPA_kEUR_yr;avg_EBITDA_at_required_PPA_kEUR_yr;capex_kEUR;npv_at_ppa_min_kEUR;npv_at_ppa_max_kEUR;irr_at_ppa_min;irr_at_ppa_max;status;target_IRR_pct
999;6;10;2;0.5;0.11;239.6312233;0.11;0;2511;1977;10117;-13355;2940;;0.143299209;Solved;11
1000;12;4;2;0.25;0.11;242.4835319;0.11;0;2086;1652;9475;-9773;2082;;0.139193724;Solved;11
1001;10;10;4;0.5;0.11;242.7011191;0.11;0;3305;2769;15225;-17410;3612;;0.139840286;Solved;11
1002;6;8;4;0.5;0.11;245.0422646;0.11;0;2569;2186;11327;-13570;2666;;0.137719848;Solved;11
1003;10;4;2;0.25;0.11;245.1205859;0.11;0;1890;1501;8451;-8864;1780;;0.137485903;Solved;11
1004;8;12;2;0.5;0.11;246.8380661;0.11;0;2989;2330;12379;-15809;2964;;0.139042171;Solved;11
1005;2;12;4;1;0.11;248.049894;0.11;0;3495;3085;12979;-18039;3534;;0.13614249;Solved;11
1006;8;4;2;0.25;0.11;251.1581071;0.11;0;1698;1354;7427;-7994;1391;;0.13393262;Solved;11
1007;2;2;4;0.25;0.11;255.4165453;0.11;0;925;817;3729;-4705;749;;0.131132257;Solved;11
1008;12;12;4;0.5;0.11;255.7743645;0.11;0;3874;3232;18099;-20326;3091;;0.132422721;Solved;11
1009;8;10;4;0.5;0.11;258.4895038;0.11;0;3142;2652;14201;-16458;2318;;0.130438344;Solved;11
1010;12;4;4;0.25;0.11;259.7548915;0.11;0;2265;1867;10699;-10441;1459;;0.128581494;Solved;11
1011;2;12;2;0.75;0.11;259.9518545;0.11;0;2797;2277;9307;-14256;2043;;0.130972096;Solved;11
1012;4;12;4;0.75;0.11;260.1285361;0.11;0;3410;2952;14003;-17950;2563;;0.130291365;Solved;11
1013;6;4;2;0.25;0.11;261.0472765;0.11;0;1511;1214;6403;-7183;955;;0.128537889;Solved;11
1014;10;4;4;0.25;0.11;265.5033594;0.11;0;2071;1718;9675;-9536;1116;;0.125543541;Solved;11
1015;2;6;4;0.5;0.11;266.6290713;0.11;0;1937;1708;7429;-9758;1135;;0.12575082;Solved;11
1016;4;10;2;0.5;0.11;267.011057;0.11;0;2407;1920;9093;-12394;1410;;0.127377403;Solved;11
1017;6;12;2;0.5;0.11;267.6977277;0.11;0;2850;2237;11355;-14855;1614;;0.127057648;Solved;11
1018;10;12;4;0.5;0.11;270.2168383;0.11;0;3709;3112;17075;-19340;1872;;0.124374889;Solved;11
1019;12;6;2;0.25;0.11;271.928505;0.11;0;2386;1872;10713;-10976;1016;;0.123116989;Solved;11
1020;2;8;2;0.5;0.11;272.0087724;0.11;0;1989;1627;6831;-9978;949;;0.123977802;Solved;11
1021;4;8;4;0.5;0.11;273.090471;0.11;0;2464;2128;10303;-12626;1152;;0.122951378;Solved;11
1022;2;10;4;0.75;0.11;273.1998841;0.11;0;2971;2621;11129;-14889;1369;;0.122537636;Solved;11
1023;8;4;4;0.25;0.11;275.9381818;0.11;0;1882;1575;8651;-8687;681;;0.1204773;Solved;11
1024;4;4;2;0.25;0.11;277.7076077;0.11;0;1333;1082;5379;-6417;456;;0.12016754;Solved;11
1025;10;6;2;0.25;0.11;280.3190287;0.11;0;2196;1727;9689;-10135;636;;0.118993988;Solved;11
1026;6;10;4;0.5;0.11;281.1962809;0.11;0;3002;2559;13177;-15512;937;;0.118855971;Solved;11
1027;8;12;4;0.5;0.11;289.4710422;0.11;0;3557;3007;16051;-18401;587;;0.114784986;Solved;11
1028;6;4;4;0.25;0.11;291.1051517;0.11;0;1702;1441;7627;-7925;217;;0.113715304;Solved;11
1029;8;6;2;0.25;0.11;293.3024548;0.11;0;2012;1590;8665;-9316;190;;0.112961535;Solved;11
1030;2;0;2;0;0.11;;;;;;1879;-1991;-1991;;;Target not reached even at 300.0 €/MWh;11
1031;2;2;2;0;0.11;;;;;;3117;-2907;-2907;;;Target not reached even at 300.0 €/MWh;11
1032;2;2;4;0;0.11;;;;;;3729;-2945;-2945;;;Target not reached even at 300.0 €/MWh;11
1033;2;4;2;0;0.11;;;;;;4355;-3975;-3975;;;Target not reached even at 300.0 €/MWh;11
1034;2;4;2;0.25;0.11;;;;;;4355;-5693;-219;;0.104301635;Target not reached even at 300.0 €/MWh;11
1035;2;4;4;0;0.11;;;;;;5579;-4464;-4463;;;Target not reached even at 300.0 €/MWh;11
1036;2;4;4;0.25;0.11;;;;;;5579;-6503;-1062;;0.086513048;Target not reached even at 300.0 €/MWh;11
1037;2;6;2;0;0.11;;;;;;5593;-5205;-5204;;;Target not reached even at 300.0 €/MWh;11
1038;2;6;2;0.25;0.11;;;;;;5593;-7106;-1640;;0.073034006;Target not reached even at 300.0 €/MWh;11
1039;2;6;4;0;0.11;;;;;;7429;-6209;-6209;;;Target not reached even at 300.0 €/MWh;11
1040;2;6;4;0.25;0.11;;;;;;7429;-8345;-2933;;0.055730624;Target not reached even at 300.0 €/MWh;11
1041;2;8;2;0;0.11;;;;;;6831;-6564;-6563;;;Target not reached even at 300.0 €/MWh;11
1042;2;8;2;0.25;0.11;;;;;;6831;-8538;-3087;;0.048038652;Target not reached even at 300.0 €/MWh;11
1043;2;8;4;0;0.11;;;;;;9279;-8007;-8007;;;Target not reached even at 300.0 €/MWh;11
1044;2;8;4;0.25;0.11;;;;;;9279;-10213;-4821;;0.032432078;Target not reached even at 300.0 €/MWh;11
1045;2;8;4;0.5;0.11;;;;;;9279;-11737;-820;;0.100048087;Target not reached even at 300.0 €/MWh;11
1046;2;10;2;0;0.11;;;;;;8069;-7970;-7969;;;Target not reached even at 300.0 €/MWh;11
1047;2;10;2;0.25;0.11;;;;;;8069;-9994;-4549;;0.026996898;Target not reached even at 300.0 €/MWh;11
1048;2;10;2;0.5;0.11;;;;;;8069;-11526;-565;;0.102437851;Target not reached even at 300.0 €/MWh;11
1049;2;10;4;0;0.11;;;;;;11129;-9852;-9852;;;Target not reached even at 300.0 €/MWh;11
1050;2;10;4;0.25;0.11;;;;;;11129;-12117;-6733;;0.013353931;Target not reached even at 300.0 €/MWh;11
1051;2;10;4;0.5;0.11;;;;;;11129;-13736;-2800;;0.079549996;Target not reached even at 300.0 €/MWh;11
1052;2;12;2;0;0.11;;;;;;9307;-9414;-9414;;;Target not reached even at 300.0 €/MWh;11
1053;2;12;2;0.25;0.11;;;;;;9307;-11469;-6028;;0.008490711;Target not reached even at 300.0 €/MWh;11
1054;2;12;2;0.5;0.11;;;;;;9307;-13086;-2102;;0.0840851;Target not reached even at 300.0 €/MWh;11
1055;2;12;4;0;0.11;;;;;;12979;-11767;-11767;;;Target not reached even at 300.0 €/MWh;11
1056;2;12;4;0.25;0.11;;;;;;12979;-14045;-8665;;;Target not reached even at 300.0 €/MWh;11
1057;2;12;4;0.5;0.11;;;;;;12979;-15747;-4785;;0.062620096;Target not reached even at 300.0 €/MWh;11
1058;2;12;4;0.75;0.11;;;;;;12979;-16925;-636;;0.10469189;Target not reached even at 300.0 €/MWh;11
1059;4;0;2;0;0.11;;;;;;2903;-2557;-2557;;;Target not reached even at 300.0 €/MWh;11
1060;4;2;2;0;0.11;;;;;;4141;-3409;-3409;;;Target not reached even at 300.0 €/MWh;11
1061;4;2;4;0;0.11;;;;;;4753;-3353;-3353;;;Target not reached even at 300.0 €/MWh;11
1062;4;4;2;0;0.11;;;;;;5379;-4349;-4348;;;Target not reached even at 300.0 €/MWh;11
1063;4;4;4;0;0.11;;;;;;6603;-4480;-4480;;;Target not reached even at 300.0 €/MWh;11
1064;4;4;4;0.25;0.11;;;;;;6603;-7197;-318;;0.103848795;Target not reached even at 300.0 €/MWh;11
1065;4;6;2;0;0.11;;;;;;6617;-5404;-5403;;;Target not reached even at 300.0 €/MWh;11
1066;4;6;2;0.25;0.11;;;;;;6617;-7793;-870;;0.092834385;Target not reached even at 300.0 €/MWh;11
1067;4;6;4;0;0.11;;;;;;8453;-5906;-5906;;;Target not reached even at 300.0 €/MWh;11
1068;4;6;4;0.25;0.11;;;;;;8453;-8987;-2111;;0.075066691;Target not reached even at 300.0 €/MWh;11
1069;4;6;4;0.75;0.11;;;;;;;;;;;Error: Incomplete scenario A or C years.;11
1070;4;8;2;0;0.11;;;;;;7855;-6535;-6535;;;Target not reached even at 300.0 €/MWh;11
1071;4;8;2;0.25;0.11;;;;;;7855;-9183;-2264;;0.069670963;Target not reached even at 300.0 €/MWh;11
1072;4;8;2;0.75;0.11;;;;;;;;;;;Error: Incomplete scenario A or C years.;11
1073;4;8;4;0;0.11;;;;;;10303;-7567;-7567;;;Target not reached even at 300.0 €/MWh;11
1074;4;8;4;0.25;0.11;;;;;;10303;-10805;-3949;;0.052422595;Target not reached even at 300.0 €/MWh;11
1075;4;10;2;0;0.11;;;;;;9093;-7747;-7747;;;Target not reached even at 300.0 €/MWh;11
1076;4;10;2;0.25;0.11;;;;;;9093;-10601;-3684;;0.049786866;Target not reached even at 300.0 €/MWh;11
1077;4;10;4;0;0.11;;;;;;;;;;;Error: Incomplete scenario A or C years.;11
1078;4;10;4;0.25;0.11;;;;;;12153;-12648;-5820;;0.033703514;Target not reached even at 300.0 €/MWh;11
1079;4;10;4;0.5;0.11;;;;;;12153;-14593;-766;;0.102222216;Target not reached even at 300.0 €/MWh;11
1080;4;12;2;0;0.11;;;;;;10331;-9051;-9050;;;Target not reached even at 300.0 €/MWh;11
1081;4;12;2;0.25;0.11;;;;;;10331;-12030;-5119;;0.032293173;Target not reached even at 300.0 €/MWh;11
1082;4;12;2;0.5;0.11;;;;;;10331;-13919;-69;;0.109207162;Target not reached even at 300.0 €/MWh;11
1083;4;12;4;0;0.11;;;;;;14003;-11191;-11191;;;Target not reached even at 300.0 €/MWh;11
1084;4;12;4;0.25;0.11;;;;;;14003;-14518;-7705;;0.017775341;Target not reached even at 300.0 €/MWh;11
1085;4;12;4;0.5;0.11;;;;;;14003;-16556;-2698;;0.084942973;Target not reached even at 300.0 €/MWh;11
1086;6;0;2;0;0.11;;;;;;3927;-3168;-3168;;;Target not reached even at 300.0 €/MWh;11
1087;6;2;2;0;0.11;;;;;;5165;-3986;-3986;;;Target not reached even at 300.0 €/MWh;11
1088;6;2;4;0;0.11;;;;;;5777;-3898;-3897;;;Target not reached even at 300.0 €/MWh;11
1089;6;4;2;0;0.11;;;;;;6403;-4858;-4857;;;Target not reached even at 300.0 €/MWh;11
1090;6;4;4;0;0.11;;;;;;7627;-4853;-4853;;;Target not reached even at 300.0 €/MWh;11
1091;6;6;2;0;0.11;;;;;;7641;-5838;-5837;;;Target not reached even at 300.0 €/MWh;11
1092;6;6;2;0.25;0.11;;;;;;7641;-8545;-280;;0.105119042;Target not reached even at 300.0 €/MWh;11
1093;6;6;4;0;0.11;;;;;;9477;-6060;-6060;;;Target not reached even at 300.0 €/MWh;11
1094;6;6;4;0.25;0.11;;;;;;9477;-9702;-1441;;0.088500036;Target not reached even at 300.0 €/MWh;11
1095;6;8;2;0;0.11;;;;;;8879;-6884;-6883;;;Target not reached even at 300.0 €/MWh;11
1096;6;8;2;0.25;0.11;;;;;;8879;-9916;-1589;;0.08465838;Target not reached even at 300.0 €/MWh;11
1097;6;8;4;0;0.11;;;;;;11327;-7455;-7455;;;Target not reached even at 300.0 €/MWh;11
1098;6;8;4;0.25;0.11;;;;;;11327;-11488;-3229;;0.067074126;Target not reached even at 300.0 €/MWh;11
1099;6;10;2;0;0.11;;;;;;10117;-7993;-7992;;;Target not reached even at 300.0 €/MWh;11
1100;6;10;2;0.25;0.11;;;;;;10117;-11309;-2972;;0.066132192;Target not reached even at 300.0 €/MWh;11
1101;6;10;4;0;0.11;;;;;;13177;-9037;-9037;;;Target not reached even at 300.0 €/MWh;11
1102;6;10;4;0.25;0.11;;;;;;13177;-13311;-5062;;0.049013949;Target not reached even at 300.0 €/MWh;11
1103;6;12;2;0;0.11;;;;;;11355;-9173;-9173;;;Target not reached even at 300.0 €/MWh;11
1104;6;12;2;0.25;0.11;;;;;;11355;-12719;-4384;;0.049594661;Target not reached even at 300.0 €/MWh;11
1105;6;12;4;0;0.11;;;;;;15027;-10823;-10823;;;Target not reached even at 300.0 €/MWh;11
1106;6;12;4;0.25;0.11;;;;;;15027;-15159;-6919;;0.033465502;Target not reached even at 300.0 €/MWh;11
1107;6;12;4;0.5;0.11;;;;;;15027;-17465;-924;;0.101960177;Target not reached even at 300.0 €/MWh;11
1108;8;0;2;0;0.11;;;;;;4951;-3799;-3799;;;Target not reached even at 300.0 €/MWh;11
1109;8;2;2;0;0.11;;;;;;6189;-4601;-4601;;;Target not reached even at 300.0 €/MWh;11
1110;8;2;4;0;0.11;;;;;;6801;-4494;-4493;;;Target not reached even at 300.0 €/MWh;11
1111;8;4;2;0;0.11;;;;;;7427;-5436;-5435;;;Target not reached even at 300.0 €/MWh;11
1112;8;4;4;0;0.11;;;;;;8651;-5358;-5357;;;Target not reached even at 300.0 €/MWh;11
1113;8;6;2;0;0.11;;;;;;8665;-6356;-6355;;;Target not reached even at 300.0 €/MWh;11
1114;8;6;2;0.5;0.11;;;;;;;;;;;Error: Incomplete scenario A or C years.;11
1115;8;6;4;0;0.11;;;;;;10501;-6424;-6423;;;Target not reached even at 300.0 €/MWh;11
1116;8;6;4;0.25;0.11;;;;;;10501;-10439;-920;;0.097541359;Target not reached even at 300.0 €/MWh;11
1117;8;8;2;0;0.11;;;;;;9903;-7352;-7351;;;Target not reached even at 300.0 €/MWh;11
1118;8;8;2;0.25;0.11;;;;;;9903;-10677;-1040;;0.095027383;Target not reached even at 300.0 €/MWh;11
1119;8;8;4;0;0.11;;;;;;;;;;;Error: Incomplete scenario A or C years.;11
1120;8;8;4;0.25;0.11;;;;;;;;;;;Error: Incomplete scenario A or C years.;11
1121;8;8;4;0.5;0.11;;;;;;;;;;;Error: Incomplete scenario A or C years.;11
1122;8;8;4;0.75;0.11;;;;;;;;;;;Error: Incomplete scenario A or C years.;11
1123;8;10;2;0;0.11;;;;;;11141;-8402;-8401;;;Target not reached even at 300.0 €/MWh;11
1124;8;10;2;0.25;0.11;;;;;;;;;;;Error: Incomplete scenario A or C years.;11
1125;8;10;4;0;0.11;;;;;;;;;;;Error: Incomplete scenario A or C years.;11
1126;8;10;4;0.25;0.11;;;;;;14201;-14027;-4382;;0.061254372;Target not reached even at 300.0 €/MWh;11
1127;8;12;2;0;0.11;;;;;;;;;;;Error: Incomplete scenario A or C years.;11
1128;8;12;2;0.25;0.11;;;;;;12379;-13460;-3723;;0.063091696;Target not reached even at 300.0 €/MWh;11
1129;8;12;4;0;0.11;;;;;;16051;-10675;-10675;;;Target not reached even at 300.0 €/MWh;11
1130;8;12;4;0.25;0.11;;;;;;16051;-15863;-6210;;0.046256206;Target not reached even at 300.0 €/MWh;11
1131;10;0;2;0;0.11;;;;;;5975;-4443;-4443;;;Target not reached even at 300.0 €/MWh;11
1132;10;2;2;0;0.11;;;;;;7213;-5235;-5235;;;Target not reached even at 300.0 €/MWh;11
1133;10;2;4;0;0.11;;;;;;7825;-5115;-5114;;;Target not reached even at 300.0 €/MWh;11
1134;10;4;2;0;0.11;;;;;;8451;-6046;-6046;;;Target not reached even at 300.0 €/MWh;11
1135;10;4;4;0;0.11;;;;;;9675;-5926;-5926;;;Target not reached even at 300.0 €/MWh;11
1136;10;6;2;0;0.11;;;;;;9689;-6933;-6931;;;Target not reached even at 300.0 €/MWh;11
1137;10;6;4;0;0.11;;;;;;11525;-6900;-6899;;;Target not reached even at 300.0 €/MWh;11
1138;10;6;4;0.25;0.11;;;;;;11525;-11205;-465;;0.104231634;Target not reached even at 300.0 €/MWh;11
1139;10;8;2;0;0.11;;;;;;10927;-7888;-7886;;;Target not reached even at 300.0 €/MWh;11
1140;10;8;2;0.25;0.11;;;;;;10927;-11463;-585;;0.102322155;Target not reached even at 300.0 €/MWh;11
1141;10;8;4;0;0.11;;;;;;13375;-8044;-8044;;;Target not reached even at 300.0 €/MWh;11
1142;10;8;4;0.25;0.11;;;;;;13375;-12948;-2072;;0.086699528;Target not reached even at 300.0 €/MWh;11
1143;10;10;2;0;0.11;;;;;;12165;-8897;-8895;;;Target not reached even at 300.0 €/MWh;11
1144;10;10;2;0.25;0.11;;;;;;12165;-12834;-1826;;0.087559616;Target not reached even at 300.0 €/MWh;11
1145;10;10;4;0;0.11;;;;;;15225;-9317;-9317;;;Target not reached even at 300.0 €/MWh;11
1146;10;10;4;0.25;0.11;;;;;;15225;-14771;-3769;;0.071066336;Target not reached even at 300.0 €/MWh;11
1147;10;12;2;0;0.11;;;;;;13403;-9969;-9968;;;Target not reached even at 300.0 €/MWh;11
1148;10;12;2;0.25;0.11;;;;;;13403;-14220;-3121;;0.073802937;Target not reached even at 300.0 €/MWh;11
1149;10;12;4;0;0.11;;;;;;17075;-10793;-10793;;;Target not reached even at 300.0 €/MWh;11
1150;10;12;4;0.25;0.11;;;;;;17075;-16592;-5572;;0.056606446;Target not reached even at 300.0 €/MWh;11
1151;12;0;2;0;0.11;;;;;;6999;-5098;-5098;;;Target not reached even at 300.0 €/MWh;11
1152;12;2;2;0;0.11;;;;;;8237;-5884;-5883;;;Target not reached even at 300.0 €/MWh;11
1153;12;2;4;0;0.11;;;;;;8849;-5754;-5754;;;Target not reached even at 300.0 €/MWh;11
1154;12;4;2;0;0.11;;;;;;9475;-6679;-6678;;;Target not reached even at 300.0 €/MWh;11
1155;12;4;4;0;0.11;;;;;;10699;-6533;-6533;;;Target not reached even at 300.0 €/MWh;11
1156;12;6;2;0;0.11;;;;;;10713;-7546;-7544;;;Target not reached even at 300.0 €/MWh;11
1157;12;6;4;0;0.11;;;;;;12549;-7450;-7450;;;Target not reached even at 300.0 €/MWh;11
1158;12;6;4;0.25;0.11;;;;;;12549;-11996;-31;;0.109641601;Target not reached even at 300.0 €/MWh;11
1159;12;8;2;0;0.11;;;;;;11951;-8469;-8467;;;Target not reached even at 300.0 €/MWh;11
1160;12;8;2;0.25;0.11;;;;;;11951;-12283;-170;;0.107955367;Target not reached even at 300.0 €/MWh;11
1161;12;8;4;0;0.11;;;;;;14399;-8500;-8500;;;Target not reached even at 300.0 €/MWh;11
1162;12;8;4;0.25;0.11;;;;;;14399;-13697;-1624;;0.09304337;Target not reached even at 300.0 €/MWh;11
1163;12;10;2;0;0.11;;;;;;13189;-9445;-9443;;;Target not reached even at 300.0 €/MWh;11
1164;12;10;2;0.25;0.11;;;;;;13189;-13636;-1404;;0.094083174;Target not reached even at 300.0 €/MWh;11
1165;12;10;4;0;0.11;;;;;;16249;-9694;-9694;;;Target not reached even at 300.0 €/MWh;11
1166;12;10;4;0.25;0.11;;;;;;16249;-15497;-3266;;0.07851156;Target not reached even at 300.0 €/MWh;11
1167;12;12;2;0;0.11;;;;;;14427;-10486;-10485;;;Target not reached even at 300.0 €/MWh;11
1168;12;12;2;0.25;0.11;;;;;;14427;-15000;-2649;;0.081568875;Target not reached even at 300.0 €/MWh;11
1169;12;12;4;0;0.11;;;;;;18099;-11074;-11074;;;Target not reached even at 300.0 €/MWh;11
1170;12;12;4;0.25;0.11;;;;;;18099;-17304;-4986;;0.065226117;Target not reached even at 300.0 €/MWh;11
1171;2;0;2;1;0.13;81.35301545;0.13;0;553;507;1879;-5101;11610;;0.432451293;Solved;13
1172;4;0;2;1;0.13;83.54551876;0.13;0;800;707;2903;-6542;14455;;0.445344229;Solved;13
1173;6;0;2;1;0.13;87.51677256;0.13;0;1057;918;3927;-8088;16804;;0.441937649;Solved;13
1174;8;0;2;1;0.13;91.22933429;0.13;0;1313;1128;4951;-9671;18976;;0.43654769;Solved;13
1175;2;0;2;0.75;0.13;92.55092014;0.13;0;552;506;1879;-4299;8262;;0.374464075;Solved;13
1176;10;0;2;1;0.13;94.51450682;0.13;0;1566;1335;5975;-11276;21047;;0.431175548;Solved;13
1177;4;0;2;0.75;0.13;95.4201065;0.13;0;795;702;2903;-5530;10246;;0.378699581;Solved;13
1178;12;0;2;1;0.13;97.45395379;0.13;0;1817;1541;6999;-12898;23035;;0.426059704;Solved;13
1179;6;0;2;0.75;0.13;100.1888551;0.13;0;1047;908;3927;-6849;11851;;0.372515523;Solved;13
1180;4;2;2;1;0.13;101.7239205;0.13;0;1192;1020;4141;-7919;13228;;0.359539799;Solved;13
1181;6;2;2;1;0.13;101.9281721;0.13;0;1427;1209;5165;-9372;15653;;0.371723368;Solved;13
1182;8;2;2;1;0.13;103.5605216;0.13;0;1670;1407;6189;-10932;17846;;0.377154517;Solved;13
1183;8;0;2;0.75;0.13;104.6080277;0.13;0;1297;1112;4951;-8202;13320;;0.365876922;Solved;13
1184;10;2;2;1;0.13;105.3810049;0.13;0;1914;1605;7213;-12527;19925;;0.379911183;Solved;13
1185;2;2;2;1;0.13;105.611096;0.13;0;984;859;3117;-6567;10304;;0.330142762;Solved;13
1186;6;2;4;1;0.13;106.2979113;0.13;0;1542;1342;5777;-9733;15306;;0.34932975;Solved;13
1187;8;2;4;1;0.13;106.9205015;0.13;0;1779;1533;6801;-11242;17540;;0.357721555;Solved;13
1188;12;2;2;1;0.13;107.2689467;0.13;0;2158;1804;8237;-14153;21910;;0.381011205;Solved;13
1189;4;2;4;1;0.13;107.5957627;0.13;0;1317;1163;4753;-8338;12834;;0.334068093;Solved;13
1190;10;2;4;1;0.13;108.2441737;0.13;0;2020;1729;7825;-12822;19631;;0.362518439;Solved;13
1191;10;0;2;0.75;0.13;108.50395;0.13;0;1544;1314;5975;-9573;14711;;0.35987228;Solved;13
1192;12;2;4;1;0.13;109.682458;0.13;0;2262;1926;8849;-14425;21635;;0.365431497;Solved;13
1193;12;0;2;0.75;0.13;111.9804438;0.13;0;1790;1514;6999;-10959;16037;;0.354454115;Solved;13
1194;2;2;4;1;0.13;113.3840438;0.13;0;1122;1014;3729;-7010;9893;;0.303632115;Solved;13
1195;2;0;2;0.5;0.13;114.9467295;0.13;0;551;505;1879;-3496;4913;;0.304804133;Solved;13
1196;10;4;2;1;0.13;116.1138001;0.13;0;2261;1873;8451;-13760;18819;;0.34178188;Solved;13
1197;8;4;2;1;0.13;116.1306951;0.13;0;2028;1686;7427;-12218;16695;;0.334466223;Solved;13
1198;12;4;2;1;0.13;116.7194143;0.13;0;2498;2064;9475;-15355;20829;;0.346536232;Solved;13
1199;6;4;2;1;0.13;117.2515551;0.13;0;1802;1505;6403;-10744;14432;;0.323438751;Solved;13
1200;6;2;2;0.75;0.13;118.9735735;0.13;0;1416;1198;5165;-8150;10788;;0.314206083;Solved;13
1201;4;0;2;0.5;0.13;119.1692814;0.13;0;791;698;2903;-4517;6038;;0.301416466;Solved;13
1202;4;2;2;0.75;0.13;119.2808529;0.13;0;1187;1015;4141;-6908;9072;;0.305827838;Solved;13
1203;8;2;2;0.75;0.13;120.3479086;0.13;0;1652;1388;6189;-9461;12310;;0.317420492;Solved;13
1204;4;4;2;1;0.13;120.7576102;0.13;0;1591;1340;5379;-9363;11946;;0.305780604;Solved;13
1205;12;4;4;1;0.13;122.019593;0.13;0;2706;2308;10699;-15966;20224;;0.322829135;Solved;13
1206;10;2;2;0.75;0.13;122.1421888;0.13;0;1890;1580;7213;-10810;13735;;0.318533241;Solved;13
1207;10;4;4;1;0.13;122.5023958;0.13;0;2477;2124;9675;-14435;18164;;0.315882957;Solved;13
1208;8;4;4;1;0.13;123.9401552;0.13;0;2253;1946;8651;-12963;15984;;0.30629742;Solved;13
1209;12;2;2;0.75;0.13;124.1125053;0.13;0;2129;1773;8237;-12186;15079;;0.318365664;Solved;13
1210;2;2;2;0.75;0.13;124.2400831;0.13;0;981;855;3117;-5743;6998;;0.284795728;Solved;13
1211;6;2;4;0.75;0.13;124.7725686;0.13;0;1533;1332;5777;-8519;10450;;0.295387707;Solved;13
1212;8;2;4;0.75;0.13;125.0765361;0.13;0;1764;1517;6801;-9804;11994;;0.300931996;Solved;13
1213;6;0;2;0.5;0.13;125.5330207;0.13;0;1037;898;3927;-5611;6899;;0.292903053;Solved;13
1214;10;2;4;0.75;0.13;126.1365884;0.13;0;1998;1706;7825;-11133;13435;;0.303948928;Solved;13
1215;12;6;2;1;0.13;126.5941685;0.13;0;2840;2326;10713;-16617;19699;;0.31813803;Solved;13
1216;6;4;4;1;0.13;126.9750187;0.13;0;2038;1778;7627;-11564;13662;;0.293019037;Solved;13
1217;4;2;4;0.75;0.13;126.9867889;0.13;0;1313;1159;4753;-7332;8695;;0.284207961;Solved;13
1218;12;2;4;0.75;0.13;127.4798191;0.13;0;2234;1896;8849;-12485;14800;;0.305494242;Solved;13
1219;10;6;2;1;0.13;127.491916;0.13;0;2612;2144;9689;-15074;17646;;0.310921519;Solved;13
1220;8;6;2;1;0.13;129.4244948;0.13;0;2391;1969;8665;-13585;15479;;0.30101382;Solved;13
1221;2;4;2;1;0.13;131.1310153;0.13;0;1435;1231;4355;-8049;8992;;0.274359188;Solved;13
1222;8;0;2;0.5;0.13;131.3654152;0.13;0;1281;1097;4951;-6732;7664;;0.285273944;Solved;13
1223;4;4;4;1;0.13;132.9919092;0.13;0;1844;1630;6603;-10243;11128;;0.273855113;Solved;13
1224;6;6;2;1;0.13;133.0619873;0.13;0;2180;1805;7641;-12163;13174;;0.287371093;Solved;13
1225;2;2;4;0.75;0.13;134.3884377;0.13;0;1119;1012;3729;-6185;6608;;0.261737344;Solved;13
1226;12;6;4;1;0.13;135.5294391;0.13;0;3160;2699;12549;-17674;18682;;0.289390768;Solved;13
1227;10;4;2;0.75;0.13;136.3176607;0.13;0;2238;1848;8451;-12085;12680;;0.286155434;Solved;13
1228;12;4;2;0.75;0.13;136.4630807;0.13;0;2468;2033;9475;-13426;14070;;0.289526206;Solved;13
1229;10;0;2;0.5;0.13;136.4828367;0.13;0;1523;1293;5975;-7870;8374;;0.278810955;Solved;13
1230;12;8;2;1;0.13;136.8884786;0.13;0;3183;2590;11951;-17937;18522;;0.29417249;Solved;13
1231;8;4;2;0.75;0.13;136.9325638;0.13;0;2011;1667;7427;-10775;11200;;0.280871071;Solved;13
1232;10;6;4;1;0.13;138.0384773;0.13;0;2942;2528;11525;-16211;16565;;0.280362858;Solved;13
1233;6;4;2;0.75;0.13;139.0995855;0.13;0;1791;1494;6403;-9526;9597;;0.272382926;Solved;13
1234;10;8;2;1;0.13;139.2970366;0.13;0;2965;2419;10927;-16442;16431;;0.285290983;Solved;13
1235;4;6;2;1;0.13;140.1148598;0.13;0;1992;1663;6617;-10833;10646;;0.267676346;Solved;13
1236;12;0;2;0.5;0.13;141.0334239;0.13;0;1763;1488;6999;-9020;9039;;0.273221405;Solved;13
1237;8;6;4;1;0.13;142.0571012;0.13;0;2734;2366;10501;-14808;14330;;0.268751798;Solved;13
1238;8;8;2;1;0.13;143.0829624;0.13;0;2756;2255;9903;-14992;14231;;0.27390148;Solved;13
1239;12;4;4;0.75;0.13;143.8402819;0.13;0;2682;2283;10699;-14087;13441;;0.269435991;Solved;13
1240;4;4;2;0.75;0.13;144.1560896;0.13;0;1585;1334;5379;-8336;7823;;0.258713773;Solved;13
1241;10;4;4;0.75;0.13;144.8932492;0.13;0;2458;2104;9675;-12786;12025;;0.264378357;Solved;13
1242;8;4;4;0.75;0.13;147.2760773;0.13;0;2239;1931;8651;-11535;10498;;0.25707183;Solved;13
1243;2;4;4;1;0.13;147.3165181;0.13;0;1719;1551;5579;-8950;8158;;0.243685219;Solved;13
1244;12;10;2;1;0.13;147.5618464;0.13;0;3530;2858;13189;-19310;17303;;0.273374694;Solved;13
1245;6;6;4;1;0.13;148.3125768;0.13;0;2541;2219;9477;-13457;11968;;0.253904159;Solved;13
